"","entity_id","sample_id","interp_age","interp_age_uncert_pos","interp_age_uncert_neg","age_model_type","d13C_measurement","d13C_precision"
"402",277,204841,1088,122.05,109.1,"sisal: Bchron",-8.11,0.1
"403",277,204842,1104.78,NA,NA,"linear",-7.82,0.1
"404",277,204842,1089,122,109.1,"sisal: Bchron",-7.82,0.1
"405",277,204843,1105.57,NA,NA,"linear",-7.72,0.1
"406",277,204843,1091,121,110.05,"sisal: Bchron",-7.72,0.1
"407",277,204844,1106.35,NA,NA,"linear",-7.83,0.1
"408",277,204844,1093,120,110.05,"sisal: Bchron",-7.83,0.1
"409",277,204845,1107.14,NA,NA,"linear",-7.98,0.1
"410",277,204845,1094,120,109.05,"sisal: Bchron",-7.98,0.1
"411",277,204846,1107.92,NA,NA,"linear",-8.17,0.1
"412",277,204846,1095,120,109,"sisal: Bchron",-8.17,0.1
"413",277,204847,1108.71,NA,NA,"linear",-8.27,0.1
"414",277,204847,1096,120,109,"sisal: Bchron",-8.27,0.1
"415",277,204848,1109.49,NA,NA,"linear",-8.37,0.1
"416",277,204848,1097.5,119.5,108.55,"sisal: Bchron",-8.37,0.1
"417",277,204849,1114.84,NA,NA,"linear",-8.69,0.1
"418",277,204849,1106,117,108.05,"sisal: Bchron",-8.69,0.1
"419",277,204850,1115.44,NA,NA,"linear",-8.62,0.1
"420",277,204850,1107,116.05,108.1,"sisal: Bchron",-8.62,0.1
"421",277,204851,1116.04,NA,NA,"linear",-8.61,0.1
"422",277,204851,1108,116.05,108.05,"sisal: Bchron",-8.61,0.1
"423",277,204852,1116.64,NA,NA,"linear",-8.5,0.1
"424",277,204852,1109,116,108.05,"sisal: Bchron",-8.5,0.1
"425",277,204853,1117.24,NA,NA,"linear",-8.5,0.1
"426",277,204853,1110,116,108.05,"sisal: Bchron",-8.5,0.1
"427",277,204854,1117.84,NA,NA,"linear",-8.47,0.1
"428",277,204854,1111,116,108.05,"sisal: Bchron",-8.47,0.1
"429",277,204855,1118.45,NA,NA,"linear",-8.49,0.1
"430",277,204855,1112,115.05,109,"sisal: Bchron",-8.49,0.1
"431",277,204856,1119.05,NA,NA,"linear",-8.52,0.1
"432",277,204856,1113,115,109,"sisal: Bchron",-8.52,0.1
"433",277,204857,1119.65,NA,NA,"linear",-8.52,0.1
"434",277,204857,1114,115,109,"sisal: Bchron",-8.52,0.1
"435",277,204858,1120.25,NA,NA,"linear",-8.46,0.1
"436",277,204858,1114,115.05,108,"sisal: Bchron",-8.46,0.1
"437",277,204859,1120.85,NA,NA,"linear",-8.41,0.1
"438",277,204859,1116,114.05,107.05,"sisal: Bchron",-8.41,0.1
"439",277,204860,1121.45,NA,NA,"linear",-8.37,0.1
"440",277,204860,1116,115,106.05,"sisal: Bchron",-8.37,0.1
"441",277,204861,1122.06,NA,NA,"linear",-8.39,0.1
"442",277,204861,1117.5,114.5,105.55,"sisal: Bchron",-8.39,0.1
"443",277,204862,1122.66,NA,NA,"linear",-8.38,0.1
"444",277,204862,1118,115,105.05,"sisal: Bchron",-8.38,0.1
"445",277,204863,1123.26,NA,NA,"linear",-8.36,0.1
"446",277,204863,1119.5,115.5,105.55,"sisal: Bchron",-8.36,0.1
"447",277,204864,1123.86,NA,NA,"linear",-8.29,0.1
"448",277,204864,1120,116,106,"sisal: Bchron",-8.29,0.1
"449",277,204865,1124.46,NA,NA,"linear",-8.29,0.1
"450",277,204865,1122,115,106.05,"sisal: Bchron",-8.29,0.1
"451",277,204866,1125.06,NA,NA,"linear",-8.25,0.1
"452",277,204866,1122.5,114.5,106.55,"sisal: Bchron",-8.25,0.1
"453",277,204867,1125.67,NA,NA,"linear",-8.26,0.1
"454",277,204867,1124,114,106.05,"sisal: Bchron",-8.26,0.1
"455",277,204868,1126.27,NA,NA,"linear",-8.26,0.1
"456",277,204868,1125,113.05,106.1,"sisal: Bchron",-8.26,0.1
"457",277,204869,1126.87,NA,NA,"linear",-8.25,0.1
"458",277,204869,1126,113,105.15,"sisal: Bchron",-8.25,0.1
"459",277,204870,1127.47,NA,NA,"linear",-8.23,0.1
"460",277,204870,1127,112.05,105.15,"sisal: Bchron",-8.23,0.1
"461",277,204871,1128.07,NA,NA,"linear",-8.3,0.1
"462",277,204871,1128.5,111.55,105.6,"sisal: Bchron",-8.3,0.1
"463",277,204872,1128.67,NA,NA,"linear",-8.4,0.1
"464",277,204872,1130,110.05,105.05,"sisal: Bchron",-8.4,0.1
"465",277,204873,1129.27,NA,NA,"linear",-8.34,0.1
"466",277,204873,1130,111.05,104.05,"sisal: Bchron",-8.34,0.1
"467",277,204874,1129.88,NA,NA,"linear",-8.32,0.1
"468",277,204874,1132,109.1,105,"sisal: Bchron",-8.32,0.1
"469",277,204875,1130.48,NA,NA,"linear",-8.32,0.1
"470",277,204875,1133,109.05,105,"sisal: Bchron",-8.32,0.1
"471",277,204876,1131.08,NA,NA,"linear",-8.39,0.1
"472",277,204876,1134,108.1,104,"sisal: Bchron",-8.39,0.1
"473",277,204877,1131.68,NA,NA,"linear",-8.45,0.1
"474",277,204877,1135,108.05,104.05,"sisal: Bchron",-8.45,0.1
"475",277,204878,1132.28,NA,NA,"linear",-8.48,0.1
"476",277,204878,1136,107.1,104,"sisal: Bchron",-8.48,0.1
"477",277,204879,1132.88,NA,NA,"linear",-8.55,0.1
"478",277,204879,1137,107.05,104,"sisal: Bchron",-8.55,0.1
"479",277,204880,1133.49,NA,NA,"linear",-8.51,0.1
"480",277,204880,1138,107.05,104,"sisal: Bchron",-8.51,0.1
"481",277,204881,1134.09,NA,NA,"linear",-8.49,0.1
"482",277,204881,1139,106.1,104,"sisal: Bchron",-8.49,0.1
"483",277,204882,1134.69,NA,NA,"linear",-8.5,0.1
"484",277,204882,1140,106.05,104,"sisal: Bchron",-8.5,0.1
"485",277,204883,1135.29,NA,NA,"linear",-8.39,0.1
"486",277,204883,1141,106.05,104,"sisal: Bchron",-8.39,0.1
"487",277,204884,1135.89,NA,NA,"linear",-8.29,0.1
"488",277,204884,1143,105.05,104,"sisal: Bchron",-8.29,0.1
"489",277,204885,1136.49,NA,NA,"linear",-8.15,0.1
"490",277,204885,1143,106,103.05,"sisal: Bchron",-8.15,0.1
"491",277,204886,1137.1,NA,NA,"linear",-8.13,0.1
"492",277,204886,1145,105,103.05,"sisal: Bchron",-8.13,0.1
"493",277,204887,1137.7,NA,NA,"linear",-8.1,0.1
"494",277,204887,1146,104,104,"sisal: Bchron",-8.1,0.1
"495",277,204888,1138.3,NA,NA,"linear",-8.19,0.1
"496",277,204888,1147,104.05,104.05,"sisal: Bchron",-8.19,0.1
"497",277,204889,1138.9,NA,NA,"linear",-8.2,0.1
"498",277,204889,1148,104,105.05,"sisal: Bchron",-8.2,0.1
"499",277,204890,1139.5,NA,NA,"linear",-8.25,0.1
"500",277,204890,1149,104,105,"sisal: Bchron",-8.25,0.1
"501",277,204891,1140.1,NA,NA,"linear",-8.19,0.1
"502",277,204891,1150,104,105,"sisal: Bchron",-8.19,0.1
"503",277,204892,1140.7,NA,NA,"linear",-8.06,0.1
"504",277,204892,1150,105,104,"sisal: Bchron",-8.06,0.1
"505",277,204893,1141.31,NA,NA,"linear",-8.06,0.1
"506",277,204893,1151,105,104.05,"sisal: Bchron",-8.06,0.1
"507",277,204894,1141.91,NA,NA,"linear",-8,0.1
"508",277,204894,1153,104,104,"sisal: Bchron",-8,0.1
"509",277,204895,1142.51,NA,NA,"linear",-7.97,0.1
"510",277,204895,1154,104,104,"sisal: Bchron",-7.97,0.1
"511",277,204896,1143.11,NA,NA,"linear",-7.72,0.1
"512",277,204896,1155,104.05,103.05,"sisal: Bchron",-7.72,0.1
"513",277,204897,1143.71,NA,NA,"linear",-7.56,0.1
"514",277,204897,1157,104,104,"sisal: Bchron",-7.56,0.1
"515",277,204898,1144.31,NA,NA,"linear",-7.56,0.1
"516",277,204898,1158,104,104.05,"sisal: Bchron",-7.56,0.1
"517",277,204899,1144.92,NA,NA,"linear",-7.73,0.1
"518",277,204899,1159,104,104.05,"sisal: Bchron",-7.73,0.1
"519",277,204900,1145.52,NA,NA,"linear",-7.81,0.1
"520",277,204900,1159,105,103.05,"sisal: Bchron",-7.81,0.1
"521",277,204901,1146.12,NA,NA,"linear",-7.75,0.1
"522",277,204901,1161,104,105.05,"sisal: Bchron",-7.75,0.1
"523",277,204902,1146.72,NA,NA,"linear",-7.5,0.1
"524",277,204902,1162,104,105,"sisal: Bchron",-7.5,0.1
"525",277,204903,1147.32,NA,NA,"linear",-7.33,0.1
"526",277,204903,1164,104,106.05,"sisal: Bchron",-7.33,0.1
"527",277,204904,1147.92,NA,NA,"linear",-7.38,0.1
"528",277,204904,1165,104,107.05,"sisal: Bchron",-7.38,0.1
"529",277,204905,1148.52,NA,NA,"linear",-7.6,0.1
"530",277,204905,1166,105,107,"sisal: Bchron",-7.6,0.1
"531",277,204906,1149.13,NA,NA,"linear",-7.82,0.1
"532",277,204906,1167,105,108,"sisal: Bchron",-7.82,0.1
"533",277,204907,1149.73,NA,NA,"linear",-7.93,0.1
"534",277,204907,1168.5,104.55,108.5,"sisal: Bchron",-7.93,0.1
"535",277,204908,1150.33,NA,NA,"linear",-8.18,0.1
"536",277,204908,1169,105.05,109,"sisal: Bchron",-8.18,0.1
"537",277,204909,1150.93,NA,NA,"linear",-8.31,0.1
"538",277,204909,1171,104.05,110.05,"sisal: Bchron",-8.31,0.1
"539",277,204910,1151.53,NA,NA,"linear",-8.51,0.1
"540",277,204910,1171,105.05,110.05,"sisal: Bchron",-8.51,0.1
"541",277,204911,1152.13,NA,NA,"linear",-8.55,0.1
"542",277,204911,1172.5,104.5,110.55,"sisal: Bchron",-8.55,0.1
"543",277,204912,1152.74,NA,NA,"linear",-8.6,0.1
"544",277,204912,1173,105,110.1,"sisal: Bchron",-8.6,0.1
"545",277,204913,1153.34,NA,NA,"linear",-8.59,0.1
"546",277,204913,1174,105.05,111,"sisal: Bchron",-8.59,0.1
"547",277,204914,1153.94,NA,NA,"linear",-8.5,0.1
"548",277,204914,1175,106,111,"sisal: Bchron",-8.5,0.1
"549",277,204915,1154.54,NA,NA,"linear",-8.51,0.1
"550",277,204915,1176,106.05,111,"sisal: Bchron",-8.51,0.1
"551",277,204916,1155.14,NA,NA,"linear",-8.58,0.1
"552",277,204916,1177,106.05,110.05,"sisal: Bchron",-8.58,0.1
"553",277,204917,1155.74,NA,NA,"linear",-8.61,0.1
"554",277,204917,1178.5,107.5,110.55,"sisal: Bchron",-8.61,0.1
"555",277,204918,1156.35,NA,NA,"linear",-8.47,0.1
"556",277,204918,1179,108,111,"sisal: Bchron",-8.47,0.1
"557",277,204919,1156.95,NA,NA,"linear",-8.38,0.1
"558",277,204919,1181,108,111,"sisal: Bchron",-8.38,0.1
"559",277,204920,1157.55,NA,NA,"linear",-8.51,0.1
"560",277,204920,1182,108,109.1,"sisal: Bchron",-8.51,0.1
"561",277,204921,1158.15,NA,NA,"linear",-8.84,0.1
"562",277,204921,1183,107.05,110.05,"sisal: Bchron",-8.84,0.1
"563",277,204922,1158.75,NA,NA,"linear",-9.02,0.1
"564",277,204922,1184,107.05,110,"sisal: Bchron",-9.02,0.1
"565",277,204923,1159.35,NA,NA,"linear",-9.05,0.1
"566",277,204923,1185,107.05,110.05,"sisal: Bchron",-9.05,0.1
"567",277,204924,1159.95,NA,NA,"linear",-9.15,0.1
"568",277,204924,1187,107,111,"sisal: Bchron",-9.15,0.1
"569",277,204925,1160.56,NA,NA,"linear",-9.23,0.1
"570",277,204925,1187.5,106.55,110.5,"sisal: Bchron",-9.23,0.1
"571",277,204926,1161.16,NA,NA,"linear",-9.33,0.1
"572",277,204926,1189,107.05,111.05,"sisal: Bchron",-9.33,0.1
"573",277,204927,1161.76,NA,NA,"linear",-9.23,0.1
"574",277,204927,1190,107.05,112.05,"sisal: Bchron",-9.23,0.1
"575",277,204928,1162.36,NA,NA,"linear",-9.05,0.1
"576",277,204928,1191,107.1,112.05,"sisal: Bchron",-9.05,0.1
"577",277,204929,1162.96,NA,NA,"linear",-8.71,0.1
"578",277,204929,1192,107.1,113.05,"sisal: Bchron",-8.71,0.1
"579",277,204930,1163.56,NA,NA,"linear",-8.36,0.1
"580",277,204930,1193,108.05,113.05,"sisal: Bchron",-8.36,0.1
"581",277,204931,1164.17,NA,NA,"linear",-8.17,0.1
"582",277,204931,1194,107.1,113.05,"sisal: Bchron",-8.17,0.1
"583",277,204932,1164.77,NA,NA,"linear",-8.21,0.1
"584",277,204932,1195,108.05,112.15,"sisal: Bchron",-8.21,0.1
"585",277,204933,1165.37,NA,NA,"linear",-8.33,0.1
"586",277,204933,1195.5,108.5,111.7,"sisal: Bchron",-8.33,0.1
"587",277,204934,1165.97,NA,NA,"linear",-8.29,0.1
"588",277,204934,1197,108.05,111.25,"sisal: Bchron",-8.29,0.1
"589",277,204935,1166.57,NA,NA,"linear",-8.21,0.1
"590",277,204935,1198,108,111.3,"sisal: Bchron",-8.21,0.1
"591",277,204936,1167.17,NA,NA,"linear",-8.05,0.1
"592",277,204936,1199,108,112.2,"sisal: Bchron",-8.05,0.1
"593",277,204937,1167.78,NA,NA,"linear",-8.18,0.1
"594",277,204937,1200,108,112.2,"sisal: Bchron",-8.18,0.1
"595",277,204938,1168.38,NA,NA,"linear",-8.35,0.1
"596",277,204938,1202,108,114.1,"sisal: Bchron",-8.35,0.1
"597",277,204939,1168.98,NA,NA,"linear",-8.55,0.1
"598",277,204939,1202.5,108.5,113.6,"sisal: Bchron",-8.55,0.1
"599",277,204940,1169.58,NA,NA,"linear",-8.5,0.1
"600",277,204940,1204,108,115.05,"sisal: Bchron",-8.5,0.1
"601",277,204941,1170.18,NA,NA,"linear",-8.28,0.1
"602",277,204941,1205,108,115.05,"sisal: Bchron",-8.28,0.1
"603",277,204942,1170.78,NA,NA,"linear",-7.99,0.1
"604",277,204942,1206,108.05,115.05,"sisal: Bchron",-7.99,0.1
"605",277,204943,1171.38,NA,NA,"linear",-7.88,0.1
"606",277,204943,1207,108.05,116,"sisal: Bchron",-7.88,0.1
"607",277,204944,1171.99,NA,NA,"linear",-7.91,0.1
"608",277,204944,1208.5,107.55,116.55,"sisal: Bchron",-7.91,0.1
"609",277,204945,1172.59,NA,NA,"linear",-8.13,0.1
"610",277,204945,1210,107.05,118,"sisal: Bchron",-8.13,0.1
"611",277,204946,1173.19,NA,NA,"linear",-8.28,0.1
"612",277,204946,1211,107.05,118,"sisal: Bchron",-8.28,0.1
"613",277,204947,1173.79,NA,NA,"linear",-8.26,0.1
"614",277,204947,1212,108.05,117.1,"sisal: Bchron",-8.26,0.1
"615",277,204948,1174.39,NA,NA,"linear",-8.13,0.1
"616",277,204948,1213,108.05,117.1,"sisal: Bchron",-8.13,0.1
"617",277,204949,1174.99,NA,NA,"linear",-7.89,0.1
"618",277,204949,1214.5,108.5,116.7,"sisal: Bchron",-7.89,0.1
"619",277,204950,1175.6,NA,NA,"linear",-7.61,0.1
"620",277,204950,1215.5,108.5,117.65,"sisal: Bchron",-7.61,0.1
"621",277,204951,1176.2,NA,NA,"linear",-7.42,0.1
"622",277,204951,1217,107.1,118.2,"sisal: Bchron",-7.42,0.1
"623",277,204952,1176.8,NA,NA,"linear",-7.43,0.1
"624",277,204952,1217.5,106.6,118.65,"sisal: Bchron",-7.43,0.1
"625",277,204953,1177.4,NA,NA,"linear",-7.67,0.1
"626",277,204953,1219,107.1,119.15,"sisal: Bchron",-7.67,0.1
"627",277,204954,1178,NA,NA,"linear",-7.81,0.1
"628",277,204954,1220,107.1,120.15,"sisal: Bchron",-7.81,0.1
"629",277,204955,1178.6,NA,NA,"linear",-7.83,0.1
"630",277,204955,1221,109,119.05,"sisal: Bchron",-7.83,0.1
"631",277,204956,1179.2,NA,NA,"linear",-7.73,0.1
"632",277,204956,1222,109,119.1,"sisal: Bchron",-7.73,0.1
"633",277,204957,1179.81,NA,NA,"linear",-7.75,0.1
"634",277,204957,1223,110.05,119.1,"sisal: Bchron",-7.75,0.1
"635",277,204958,1180.41,NA,NA,"linear",-7.5,0.1
"636",277,204958,1224,109.05,120.05,"sisal: Bchron",-7.5,0.1
"637",277,204959,1181.01,NA,NA,"linear",-7.57,0.1
"638",277,204959,1226,109,116.25,"sisal: Bchron",-7.57,0.1
"639",277,204960,1181.61,NA,NA,"linear",-7.61,0.1
"640",277,204960,1226.5,109.55,116.7,"sisal: Bchron",-7.61,0.1
"641",277,204961,1182.21,NA,NA,"linear",-7.94,0.1
"642",277,204961,1228,110.05,117.25,"sisal: Bchron",-7.94,0.1
"643",277,204962,1182.81,NA,NA,"linear",-8,0.1
"644",277,204962,1229,110.05,117.25,"sisal: Bchron",-8,0.1
"645",277,204963,1183.42,NA,NA,"linear",-8.14,0.1
"646",277,204963,1230,111,117.25,"sisal: Bchron",-8.14,0.1
"647",277,204964,1184.02,NA,NA,"linear",-8.37,0.1
"648",277,204964,1230,111.05,117.25,"sisal: Bchron",-8.37,0.1
"649",277,204965,1184.62,NA,NA,"linear",-8.59,0.1
"650",277,204965,1232,112,118.25,"sisal: Bchron",-8.59,0.1
"651",277,204966,1185.22,NA,NA,"linear",-8.64,0.1
"652",277,204966,1232.5,112.5,117.75,"sisal: Bchron",-8.64,0.1
"653",277,204967,1185.82,NA,NA,"linear",-8.53,0.1
"654",277,204967,1234,112.05,118.05,"sisal: Bchron",-8.53,0.1
"655",277,204968,1186.42,NA,NA,"linear",-8.38,0.1
"656",277,204968,1235,113,119,"sisal: Bchron",-8.38,0.1
"657",277,204969,1187.03,NA,NA,"linear",-8.17,0.1
"658",277,204969,1236,113,119.05,"sisal: Bchron",-8.17,0.1
"659",277,204970,1187.63,NA,NA,"linear",-8.08,0.1
"660",277,204970,1237,113.05,119.05,"sisal: Bchron",-8.08,0.1
"661",277,204971,1188.23,NA,NA,"linear",-8.15,0.1
"662",277,204971,1237.5,114.5,119.55,"sisal: Bchron",-8.15,0.1
"663",277,204972,1188.83,NA,NA,"linear",-8.32,0.1
"664",277,204972,1239,116,120,"sisal: Bchron",-8.32,0.1
"665",277,204973,1189.43,NA,NA,"linear",-8.4,0.1
"666",277,204973,1240,116,119.05,"sisal: Bchron",-8.4,0.1
"667",277,204974,1190.03,NA,NA,"linear",-8.48,0.1
"668",277,204974,1242,115.05,120.05,"sisal: Bchron",-8.48,0.1
"669",277,204975,1190.63,NA,NA,"linear",-8.52,0.1
"670",277,204975,1243,115,121,"sisal: Bchron",-8.52,0.1
"671",277,204976,1191.24,NA,NA,"linear",-8.67,0.1
"672",277,204976,1244,115,120,"sisal: Bchron",-8.67,0.1
"673",277,204977,1191.84,NA,NA,"linear",-8.57,0.1
"674",277,204977,1245,115,120,"sisal: Bchron",-8.57,0.1
"675",277,204978,1192.44,NA,NA,"linear",-8.44,0.1
"676",277,204978,1246,115,119,"sisal: Bchron",-8.44,0.1
"677",277,204979,1193.04,NA,NA,"linear",-8.32,0.1
"678",277,204979,1247,115,119.05,"sisal: Bchron",-8.32,0.1
"679",277,204980,1193.64,NA,NA,"linear",-8.4,0.1
"680",277,204980,1248,115.1,119.05,"sisal: Bchron",-8.4,0.1
"681",277,204981,1194.24,NA,NA,"linear",-8.4,0.1
"682",277,204981,1249,115.1,120,"sisal: Bchron",-8.4,0.1
"683",277,204982,1194.85,NA,NA,"linear",-8.35,0.1
"684",277,204982,1250,117.05,119.05,"sisal: Bchron",-8.35,0.1
"685",277,204983,1195.45,NA,NA,"linear",-8.89,0.1
"686",277,204983,1251,118,120,"sisal: Bchron",-8.89,0.1
"687",277,204984,1196.05,NA,NA,"linear",-9.26,0.1
"688",277,204984,1252.5,118.55,120.5,"sisal: Bchron",-9.26,0.1
"689",277,204985,1196.65,NA,NA,"linear",-9.32,0.1
"690",277,204985,1254,118.05,122,"sisal: Bchron",-9.32,0.1
"691",277,204986,1197.25,NA,NA,"linear",-8.83,0.1
"692",277,204986,1257.5,118.5,122.5,"sisal: Bchron",-8.83,0.1
"693",277,204987,1197.85,NA,NA,"linear",-8.67,0.1
"694",277,204987,1259,119.05,122.05,"sisal: Bchron",-8.67,0.1
"695",277,204988,1198.46,NA,NA,"linear",-8.73,0.1
"696",277,204988,1263,121.1,121.05,"sisal: Bchron",-8.73,0.1
"697",277,204989,1199.06,NA,NA,"linear",-8.63,0.1
"698",277,204989,1265.5,125.5,122.5,"sisal: Bchron",-8.63,0.1
"699",277,204990,1199.66,NA,NA,"linear",-8.29,0.1
"700",277,204990,1269,129,122,"sisal: Bchron",-8.29,0.1
"701",277,204991,1200.26,NA,NA,"linear",-7.89,0.1
"702",277,204991,1271,128.05,122,"sisal: Bchron",-7.89,0.1
"703",277,204992,1200.86,NA,NA,"linear",-7.69,0.1
"704",277,204992,1276,129,123,"sisal: Bchron",-7.69,0.1
"705",277,204993,1201.46,NA,NA,"linear",-7.86,0.1
"706",277,204993,1279,131,122,"sisal: Bchron",-7.86,0.1
"707",277,204994,1202.06,NA,NA,"linear",-8.29,0.1
"708",277,204994,1281,131,121.05,"sisal: Bchron",-8.29,0.1
"709",277,204995,1202.67,NA,NA,"linear",-8.74,0.1
"710",277,204995,1284,133.05,120.05,"sisal: Bchron",-8.74,0.1
"711",277,204996,1203.27,NA,NA,"linear",-8.91,0.1
"712",277,204996,1286,137.05,121.05,"sisal: Bchron",-8.91,0.1
"713",277,204997,1203.87,NA,NA,"linear",-8.89,0.1
"714",277,204997,1289,140,120.05,"sisal: Bchron",-8.89,0.1
"715",277,204998,1204.47,NA,NA,"linear",-8.8,0.1
"716",277,204998,1291,140,121,"sisal: Bchron",-8.8,0.1
"717",277,204999,1205.07,NA,NA,"linear",-8.86,0.1
"718",277,204999,1294,146.05,120.05,"sisal: Bchron",-8.86,0.1
"719",277,205000,1205.67,NA,NA,"linear",-8.88,0.1
"720",277,205000,1296,147.05,119.1,"sisal: Bchron",-8.88,0.1
"721",277,205001,1206.28,NA,NA,"linear",-8.59,0.1
"722",277,205001,1300,149,120.05,"sisal: Bchron",-8.59,0.1
"723",277,205002,1206.88,NA,NA,"linear",-8.2,0.1
"724",277,205002,1301.5,149.6,120.5,"sisal: Bchron",-8.2,0.1
"725",277,205003,1207.48,NA,NA,"linear",-8.34,0.1
"726",277,205003,1304.5,149.65,120.5,"sisal: Bchron",-8.34,0.1
"727",277,205004,1208.08,NA,NA,"linear",-8.48,0.1
"728",277,205004,1306,153,120,"sisal: Bchron",-8.48,0.1
"729",277,205005,1208.68,NA,NA,"linear",-8.75,0.1
"730",277,205005,1310,154,120,"sisal: Bchron",-8.75,0.1
"731",277,205006,1209.28,NA,NA,"linear",-8.49,0.1
"732",277,205006,1312,158.05,120,"sisal: Bchron",-8.49,0.1
"733",277,205007,1209.89,NA,NA,"linear",-8.82,0.1
"734",277,205007,1315.5,162.6,119.55,"sisal: Bchron",-8.82,0.1
"735",277,205008,1210.49,NA,NA,"linear",-8.68,0.1
"736",277,205008,1317,163.1,119.05,"sisal: Bchron",-8.68,0.1
"737",277,205009,1211.09,NA,NA,"linear",-8.72,0.1
"738",277,205009,1321,165.05,119.05,"sisal: Bchron",-8.72,0.1
"739",277,205010,1211.69,NA,NA,"linear",-8.48,0.1
"740",277,205010,1323,165.35,119,"sisal: Bchron",-8.48,0.1
"741",277,205011,1212.29,NA,NA,"linear",-8.6,0.1
"742",277,205011,1326,176.05,118.05,"sisal: Bchron",-8.6,0.1
"743",277,205012,1212.89,NA,NA,"linear",-8.35,0.1
"744",277,205012,1328,180.1,118.05,"sisal: Bchron",-8.35,0.1
"745",277,205013,1213.49,NA,NA,"linear",-7.98,0.1
"746",277,205013,1331,186.05,118,"sisal: Bchron",-7.98,0.1
"747",277,205014,1214.1,NA,NA,"linear",-7.69,0.1
"748",277,205014,1333,186.25,118,"sisal: Bchron",-7.69,0.1
"749",277,205015,1214.7,NA,NA,"linear",-7.7,0.1
"750",277,205015,1337,193.2,118.05,"sisal: Bchron",-7.7,0.1
"751",277,205016,1215.3,NA,NA,"linear",-7.91,0.1
"752",277,205016,1340,204,118.05,"sisal: Bchron",-7.91,0.1
"753",277,205017,1215.9,NA,NA,"linear",-8.19,0.1
"754",277,205017,1342,203.05,119,"sisal: Bchron",-8.19,0.1
"755",277,205018,1216.5,NA,NA,"linear",-8.5,0.1
"756",277,205018,1345,202.15,119,"sisal: Bchron",-8.5,0.1
"757",277,205019,1217.1,NA,NA,"linear",-8.69,0.1
"758",277,205019,1347,201.2,119,"sisal: Bchron",-8.69,0.1
"759",277,205020,1217.71,NA,NA,"linear",-8.67,0.1
"760",277,205020,1350,205.1,119,"sisal: Bchron",-8.67,0.1
"761",277,205021,1218.31,NA,NA,"linear",-8.51,0.1
"762",277,205021,1352,206.05,119,"sisal: Bchron",-8.51,0.1
"763",277,205022,1218.91,NA,NA,"linear",-8.47,0.1
"764",277,205022,1355,213.1,119,"sisal: Bchron",-8.47,0.1
"765",277,205023,1219.51,NA,NA,"linear",-8.52,0.1
"766",277,205023,1356.5,214.55,119.5,"sisal: Bchron",-8.52,0.1
"767",277,205024,1220.11,NA,NA,"linear",-8.53,0.1
"768",277,205024,1359.5,213.6,119.55,"sisal: Bchron",-8.53,0.1
"769",277,205025,1220.71,NA,NA,"linear",-8.25,0.1
"770",277,205025,1361,213.1,120,"sisal: Bchron",-8.25,0.1
"771",277,205026,1221.31,NA,NA,"linear",-8.05,0.1
"772",277,205026,1364.5,211.65,120.6,"sisal: Bchron",-8.05,0.1
"773",277,205027,1221.92,NA,NA,"linear",-8,0.1
"774",277,205027,1366,211.2,121.1,"sisal: Bchron",-8,0.1
"775",277,205028,1222.52,NA,NA,"linear",-8.06,0.1
"776",277,205028,1369,210.25,122.1,"sisal: Bchron",-8.06,0.1
"777",277,205029,1223.12,NA,NA,"linear",-8.27,0.1
"778",277,205029,1371,209.25,123.05,"sisal: Bchron",-8.27,0.1
"779",277,205030,1223.72,NA,NA,"linear",-8.4,0.1
"780",277,205030,1375,208.25,125.05,"sisal: Bchron",-8.4,0.1
"781",277,205031,1224.32,NA,NA,"linear",-8.57,0.1
"782",277,205031,1376,210.2,126,"sisal: Bchron",-8.57,0.1
"783",277,205032,1224.92,NA,NA,"linear",-8.58,0.1
"784",277,205032,1379,213.05,127,"sisal: Bchron",-8.58,0.1
"785",277,205033,1225.53,NA,NA,"linear",-8.68,0.1
"786",277,205033,1381,213.1,128,"sisal: Bchron",-8.68,0.1
"787",277,205034,1226.13,NA,NA,"linear",-8.76,0.1
"788",277,205034,1384,213.3,129,"sisal: Bchron",-8.76,0.1
"789",277,205035,1226.73,NA,NA,"linear",-8.75,0.1
"790",277,205035,1385.5,212.95,128.55,"sisal: Bchron",-8.75,0.1
"791",277,205036,1227.33,NA,NA,"linear",-8.72,0.1
"792",277,205036,1389,212.6,129.05,"sisal: Bchron",-8.72,0.1
"793",277,205037,1227.93,NA,NA,"linear",-8.58,0.1
"794",277,205037,1391.5,214.05,130.5,"sisal: Bchron",-8.58,0.1
"795",277,205038,1228.53,NA,NA,"linear",-8.36,0.1
"796",277,205038,1395,221.1,131,"sisal: Bchron",-8.36,0.1
"797",277,205039,1229.14,NA,NA,"linear",-8.14,0.1
"798",277,205039,1397,222.1,131.05,"sisal: Bchron",-8.14,0.1
"799",277,205040,1229.74,NA,NA,"linear",-7.87,0.1
"800",277,205040,1400,221.15,131.05,"sisal: Bchron",-7.87,0.1
"801",277,205041,1230.34,NA,NA,"linear",-7.61,0.1
"802",277,205041,1404,219.1,132.05,"sisal: Bchron",-7.61,0.1
"803",277,205042,1230.94,NA,NA,"linear",-7.37,0.1
"804",277,205042,1405,219.1,132,"sisal: Bchron",-7.37,0.1
"805",277,205043,1231.54,NA,NA,"linear",-7.28,0.1
"806",277,205043,1409,218,134,"sisal: Bchron",-7.28,0.1
